zip,time_day,latitude,longitude
10028,2019-06-22,40.7728384,-73.94989233
10028,2019-06-23,40.7728384,-73.94989233
10028,2019-06-24,40.7728384,-73.94989233
10028,2019-06-25,40.7728384,-73.94989233
10028,2019-06-26,40.7728384,-73.94989233
10028,2019-06-27,40.7728384,-73.94989233
10028,2019-06-28,40.7728384,-73.94989233
10028,2019-06-29,40.7728384,-73.94989233
10028,2019-06-30,40.7728384,-73.94989233
10028,2019-07-01,40.7728384,-73.94989233
10028,2019-07-02,40.7728384,-73.94989233
10028,2019-07-03,40.7728384,-73.94989233
10028,2019-07-04,40.7728384,-73.94989233
10028,2019-07-05,40.7728384,-73.94989233
10028,2019-07-06,40.7728384,-73.94989233
10028,2019-07-07,40.7728384,-73.94989233
10028,2019-07-08,40.7728384,-73.94989233
10028,2019-07-09,40.7728384,-73.94989233
10028,2019-07-10,40.7728384,-73.94989233
10028,2019-07-11,40.7728384,-73.94989233
10028,2019-07-12,40.7728384,-73.94989233
10023,2019-05-12,40.77515953,-73.98918696
10023,2019-05-13,40.77515953,-73.98918696
10023,2019-05-14,40.77515953,-73.98918696
10023,2019-05-15,40.77515953,-73.98918696
10023,2019-05-16,40.77515953,-73.98918696
10023,2019-05-17,40.77515953,-73.98918696
10023,2019-05-18,40.77515953,-73.98918696
10023,2019-05-19,40.77515953,-73.98918696
10023,2019-05-20,40.77515953,-73.98918696
10023,2019-05-21,40.77515953,-73.98918696
10023,2019-05-22,40.77515953,-73.98918696
10023,2019-05-23,40.77515953,-73.98918696
10023,2019-05-24,40.77515953,-73.98918696
10023,2019-05-25,40.77515953,-73.98918696
10023,2019-05-26,40.77515953,-73.98918696
10023,2019-05-27,40.77515953,-73.98918696
10023,2019-05-28,40.77515953,-73.98918696
10023,2019-05-29,40.77515953,-73.98918696
10023,2019-05-30,40.77515953,-73.98918696
10023,2019-05-31,40.77515953,-73.98918696
10023,2019-06-01,40.77515953,-73.98918696
10023,2019-06-02,40.77515953,-73.98918696
10023,2019-06-03,40.77515953,-73.98918696
10023,2019-06-04,40.77515953,-73.98918696
10023,2019-06-05,40.77515953,-73.98918696
10023,2019-06-06,40.77515953,-73.98918696
10023,2019-06-07,40.77515953,-73.98918696
10023,2019-06-08,40.77515953,-73.98918696
10023,2019-06-09,40.77515953,-73.98918696
10023,2019-06-10,40.77515953,-73.98918696
10023,2019-06-11,40.77515953,-73.98918696
10023,2019-06-12,40.77515953,-73.98918696
10023,2019-06-13,40.77515953,-73.98918696
10023,2019-06-14,40.77515953,-73.98918696
10023,2019-06-15,40.77515953,-73.98918696
10023,2019-06-16,40.77515953,-73.98918696
10023,2019-06-17,40.77515953,-73.98918696
10023,2019-06-18,40.77515953,-73.98918696
10023,2019-06-19,40.77515953,-73.98918696
10023,2019-06-20,40.77515953,-73.98918696
10023,2019-06-21,40.77515953,-73.98918696
10023,2019-06-22,40.77515953,-73.98918696
10023,2019-06-23,40.77515953,-73.98918696
10023,2019-06-24,40.77515953,-73.98918696
10023,2019-06-25,40.77515953,-73.98918696
10023,2019-06-26,40.77515953,-73.98918696
10023,2019-06-27,40.77515953,-73.98918696
10023,2019-06-28,40.77515953,-73.98918696
10023,2019-06-29,40.77515953,-73.98918696
10023,2019-06-30,40.77515953,-73.98918696
10023,2019-07-01,40.77515953,-73.98918696
10023,2019-07-02,40.77515953,-73.98918696
10023,2019-07-03,40.77515953,-73.98918696
10023,2019-07-04,40.77515953,-73.98918696
10023,2019-07-05,40.77515953,-73.98918696
10023,2019-07-06,40.77515953,-73.98918696
10023,2019-07-07,40.77515953,-73.98918696
10023,2019-07-08,40.77515953,-73.98918696
10023,2019-07-09,40.77515953,-73.98918696
10023,2019-07-10,40.77515953,-73.98918696
10023,2019-07-11,40.77515953,-73.98918696
10023,2019-07-12,40.77515953,-73.98918696
10036,2019-05-12,40.76009437,-73.99461843
10036,2019-05-13,40.76009437,-73.99461843
10036,2019-05-14,40.76009437,-73.99461843
10036,2019-05-15,40.76009437,-73.99461843
10036,2019-05-16,40.76009437,-73.99461843
10036,2019-05-17,40.76009437,-73.99461843
10036,2019-05-18,40.76009437,-73.99461843
10036,2019-05-19,40.76009437,-73.99461843
10036,2019-05-20,40.76009437,-73.99461843
10036,2019-05-21,40.76009437,-73.99461843
10036,2019-05-22,40.76009437,-73.99461843
10036,2019-05-23,40.76009437,-73.99461843
10036,2019-05-24,40.76009437,-73.99461843
10036,2019-05-25,40.76009437,-73.99461843
10036,2019-05-26,40.76009437,-73.99461843
10036,2019-05-27,40.76009437,-73.99461843
10036,2019-05-28,40.76009437,-73.99461843
10036,2019-05-29,40.76009437,-73.99461843
10036,2019-05-30,40.76009437,-73.99461843
10036,2019-05-31,40.76009437,-73.99461843
10036,2019-06-01,40.76009437,-73.99461843
10036,2019-06-02,40.76009437,-73.99461843
10036,2019-06-03,40.76009437,-73.99461843
10036,2019-06-04,40.76009437,-73.99461843
10036,2019-06-05,40.76009437,-73.99461843
10036,2019-06-06,40.76009437,-73.99461843
10036,2019-06-07,40.76009437,-73.99461843
10036,2019-06-08,40.76009437,-73.99461843
10036,2019-06-09,40.76009437,-73.99461843
10036,2019-06-10,40.76009437,-73.99461843
10036,2019-06-11,40.76009437,-73.99461843
10036,2019-06-12,40.76009437,-73.99461843
10036,2019-06-13,40.76009437,-73.99461843
10036,2019-06-14,40.76009437,-73.99461843
10036,2019-06-15,40.76009437,-73.99461843
10036,2019-06-16,40.76009437,-73.99461843
10036,2019-06-17,40.76009437,-73.99461843
10036,2019-06-18,40.76009437,-73.99461843
10036,2019-06-19,40.76009437,-73.99461843
10036,2019-06-20,40.76009437,-73.99461843
10036,2019-06-21,40.76009437,-73.99461843
10036,2019-06-22,40.76009437,-73.99461843
10036,2019-06-23,40.76009437,-73.99461843
10036,2019-06-24,40.76009437,-73.99461843
10036,2019-06-25,40.76009437,-73.99461843
10036,2019-06-26,40.76009437,-73.99461843
10036,2019-06-27,40.76009437,-73.99461843
10036,2019-06-28,40.76009437,-73.99461843
10036,2019-06-29,40.76009437,-73.99461843
10036,2019-06-30,40.76009437,-73.99461843
10036,2019-07-01,40.76009437,-73.99461843
10036,2019-07-02,40.76009437,-73.99461843
10036,2019-07-03,40.76009437,-73.99461843
10036,2019-07-04,40.76009437,-73.99461843
10036,2019-07-05,40.76009437,-73.99461843
10036,2019-07-06,40.76009437,-73.99461843
10036,2019-07-07,40.76009437,-73.99461843
10036,2019-07-08,40.76009437,-73.99461843
10036,2019-07-09,40.76009437,-73.99461843
10036,2019-07-10,40.76009437,-73.99461843
10036,2019-07-11,40.76009437,-73.99461843
10036,2019-07-12,40.76009437,-73.99461843
